ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
8035.T,Tokyo Electron Limited,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 0.1% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +45.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +91.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 0.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-20,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,1,2026-04-21 07:41
8035.T,Tokyo Electron Limited,value_global,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +9.2% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-04-21,0,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +18.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +66.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
8766.T,"Tokio Marine Holdings, Inc.",value_global,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 3.3% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Evening Star,BEARISH,DAILY,2026-04-21,0,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Toque Banda Inferior BB,BULLISH,DAILY,2026-04-21,0,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 4.8% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Rebote MA50,BULLISH,WEEKLY,2026-04-13,8,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Squeeze Bollinger,BULLISH,WEEKLY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 21%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +0.1% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,MACD Cruce Alcista,BULLISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por encima de la señal — momentum alcista activado,1,2026-04-21 07:41
9432.T,"NTT, Inc.",value_global,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +10.6% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Extendido sobre MA200,BEARISH,DAILY,2026-04-21,0,"Precio +32.5% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-21,0,Precio a 2.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +33.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +78.6% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
9983.T,"Fast Retailing Co., Ltd.",value_global,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 2.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Death Cross,BEARISH,DAILY,2026-04-10,11,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-21,0,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Pullback Volumen Seco,BULLISH,DAILY,2026-04-21,0,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +35.9% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
9988.HK,Alibaba Group Holding Limited,value_global,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
9999.HK,"NetEase, Inc.",value_global,Shooting Star,BEARISH,DAILY,2026-04-21,0,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
9999.HK,"NetEase, Inc.",value_global,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +0.6% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
9999.HK,"NetEase, Inc.",value_global,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -10.8% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
9999.HK,"NetEase, Inc.",value_global,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
A2A.MI,A2A,portfolio,MACD Cruce Bajista,BEARISH,DAILY,2026-04-17,4,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
A2A.MI,A2A,portfolio,Doji en Caída,BULLISH,DAILY,2026-04-21,0,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
A2A.MI,A2A,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +36.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
A2A.MI,A2A,portfolio,Rebote MA50,BULLISH,WEEKLY,2026-03-23,29,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
A2A.MI,A2A,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +4.1% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
A2A.MI,A2A,portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,Bearish Engulfing,BEARISH,DAILY,2026-04-17,4,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,MACD Cruce Bajista,BEARISH,DAILY,2026-04-20,1,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,MACD Histograma Cayendo,BEARISH,DAILY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,Doji en Subida,BEARISH,DAILY,2026-04-15,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +18.7% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +34.0% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,2,2026-04-21 07:41
ABEV3.SA,Ambev S.A.,value_global,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Death Cross,BEARISH,DAILY,2026-04-10,11,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Golden Cross,BULLISH,DAILY,2026-04-14,7,MA50 cruzó por encima de MA200 — inicio de tendencia alcista de largo plazo,3,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +11.1% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 0.0% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Golden Cross,BULLISH,WEEKLY,2026-03-02,50,MA50 cruzó por encima de MA200 — inicio de tendencia alcista de largo plazo,3,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +11.2% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Squeeze Bollinger,BULLISH,WEEKLY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 42%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
ABNB,"Airbnb, Inc.",portfolio,Toque Banda Superior BB,BEARISH,WEEKLY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -20.6% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Precio bajo MA50,BEARISH,DAILY,2026-04-20,1,Precio -10.4% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,MACD Cruce Alcista,BULLISH,DAILY,2026-04-14,7,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Toque Banda Inferior BB,BULLISH,DAILY,2026-04-20,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 0.6% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,RSI Zona Baja,BULLISH,DAILY,2026-04-20,1,RSI 31.1 — presión vendedora cediendo,1,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,MACD Histograma Cayendo,BEARISH,DAILY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -21.2% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,RSI Sobrevendido,BULLISH,WEEKLY,2026-04-20,1,"RSI 25.0 — zona de sobreventa extrema, posible rebote",2,2026-04-21 07:41
ABT,Abbott Laboratories,value_us,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
ACN,Accenture plc,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -19.8% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ACN,Accenture plc,portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ACN,Accenture plc,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 8.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
ACN,Accenture plc,portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -32.8% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ACN,Accenture plc,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -22.3% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ACN,Accenture plc,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
ACN,Accenture plc,portfolio,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-04-20,1,Precio a 9.6% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
ACN,Accenture plc,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 37.6 — presión vendedora cediendo,1,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Shooting Star,BEARISH,DAILY,2026-04-16,5,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 2.7% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +4.0% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +12.1% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +37.8% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ACNB,ACNB Corporation,portfolio,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 1.9% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -21.5% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,MACD Cruce Alcista,BULLISH,DAILY,2026-04-16,5,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,DAILY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 7.2% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,MACD Histograma Creciente,BULLISH,DAILY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -17.3% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Divergencia RSI Alcista,BULLISH,WEEKLY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -23.3% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
ADP,"Automatic Data Processing, Inc.",portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 34.6 — presión vendedora cediendo,1,2026-04-21 07:41
ADS.DE,adidas AG                     N,portfolio,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-21,0,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
ADS.DE,adidas AG                     N,portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-21,0,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
ADS.DE,adidas AG                     N,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
ADS.DE,adidas AG                     N,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +1.4% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
